user,tweet,date,likes,geo,coordinates,place,user_loc,query
EmmanuelEmmyboy,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:34:00+00:00,0,,,,"Jos, Nigeria",#Obidatti023
dejioniks1,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:33:52+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
IamSegunfunm1,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:33:38+00:00,0,,,,,#Obidatti023
kirzy_01_ug,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:33:24+00:00,0,,,,"Wolverhampton, England",#Obidatti023
CzarObibi,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:33:17+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
worldeze63,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:32:44+00:00,0,,,,Earth,#Obidatti023
AsiwajuOne,"Who do you think was most cursed in 2022 by the Nigerian people?

#PeterObiForPresident2023 #ObiDatti023 #LagosAPCRally",2022-11-26 15:32:32+00:00,0,,,,"ÜT: 5.680455,-0.17041",#Obidatti023
EZENWAMIRACLE7,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:31:57+00:00,0,,,,,#Obidatti023
Mr_Cute5,"Please can someone explain to us what this old man is saying? 
Does he even know how to read ? If yes, why did he choose not to read what was written for him to read ?
God forbid bad things 
#ObiDatti023 

Surulele Aisha Buhari Rita Dominic https://t.co/pNvchBlg2s",2022-11-26 15:31:31+00:00,0,,,,Earth 🌎 ,#Obidatti023
popsybillie,"We are all in this together
Nigeria must be better and great again #ObiDatti023 https://t.co/RF7DhYNgGM",2022-11-26 15:30:47+00:00,0,,,,"Manhattan, NY",#Obidatti023
BlinkzJose,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:30:44+00:00,0,,,,,#Obidatti023
NwabunwanneAni1,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:28:30+00:00,0,,,,Nigeria,#Obidatti023
uchenaezekiel,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:28:14+00:00,0,,,,Nigeria,#Obidatti023
Mantyful,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:28:10+00:00,0,,,,Lagos,#Obidatti023
sammytojisammy,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:27:47+00:00,0,,,,,#Obidatti023
EmenikeArinze4,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:27:41+00:00,0,,,,,#Obidatti023
echoesofisrael,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:27:34+00:00,0,,,,Utopia/Tranquility to thy soul,#Obidatti023
SilverWealths,"RT @PhilipEkomenmen: @PeterObi I want to be a Nigerian, not too much to ask. 2023 is our hands 👐. #Obidatti023 https://t.co/jIGfKvhbUk",2022-11-26 15:26:35+00:00,0,,,,,#Obidatti023
ArinzeUgwu5,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:25:35+00:00,0,,,,,#Obidatti023
Benny_8511,"@thebenfeyijimi @AishaYesufu @chude__ @Jack_ng01 @PeterObi Congratulations Comrade. 
You have all it takes to win the election. You have so many fans and friends, they should be your structure. Do not give up.
Am around Egbeda axis, I can't speak the language but am yet to see any candidate or group for #ObiDatti023 around this axis.",2022-11-26 15:24:30+00:00,0,,,,"Ibadan, Nigeria",#Obidatti023
